time	acc	vel	disp
19.14	-0.00171162	-0.00639466	-0.00776216
19.145	-0.00229472	-0.00640467	-0.00779416
19.15	-0.00268554	-0.00641712	-0.00782621
19.155	-0.00319273	-0.00643182	-0.00785833
19.16	-0.00410505	-0.00645006	-0.00789054
19.165	-0.00539008	-0.0064738	-0.00792285
19.17	-0.00682063	-0.00650433	-0.00795529
19.175	-0.00806564	-0.00654154	-0.00798791
19.18	-0.00886016	-0.00658386	-0.00802072
19.185	-0.00907289	-0.00662869	-0.00805375
19.19	-0.00884151	-0.00667348	-0.00808701
19.195	-0.00837175	-0.00671651	-0.00812048
19.2	-0.00752335	-0.00675625	-0.00815417
19.205	-0.00617312	-0.00679049	-0.00818803
19.21	-0.00480086	-0.00681792	-0.00822205
19.215	-0.00341592	-0.00683847	-0.00825619
19.22	-0.00201119	-0.00685203	-0.00829042
19.225	-0.000760815	-0.00685896	-0.0083247
19.23	0.000191594	-0.00686039	-0.008359
19.235	0.00093161	-0.00685758	-0.00839329
19.24	0.0015696	-0.00685133	-0.00842756
19.245	0.00236917	-0.00684148	-0.0084618
19.25	0.00360234	-0.00682655	-0.00849597
19.255	0.00513723	-0.0068047	-0.00853004
19.26	0.00614417	-0.0067765	-0.008564
19.265	0.00685423	-0.006744	-0.0085978
19.27	0.00768526	-0.00670765	-0.00863143
19.275	0.0082699	-0.00666777	-0.00866487
19.28	0.00837911	-0.00662614	-0.0086981
19.285	0.00830554	-0.00658443	-0.00873113
19.29	0.00797721	-0.00654372	-0.00876395
19.295	0.00742961	-0.00650521	-0.00879657
19.3	0.00709472	-0.0064689	-0.00882901
19.305	0.0069866	-0.00643369	-0.00886126
19.31	0.00664898	-0.0063996	-0.00889334
19.315	0.00610831	-0.00636771	-0.00892526
19.32	0.0055848	-0.00633848	-0.00895703
19.325	0.00516606	-0.0063116	-0.00898865
19.33	0.00478191	-0.00628673	-0.00902015
19.335	0.00429934	-0.00626403	-0.00905153
19.34	0.00389939	-0.00624353	-0.0090828
19.345	0.00389662	-0.00622404	-0.00911396
19.35	0.00442455	-0.00620324	-0.00914503
19.355	0.00556027	-0.00617828	-0.00917599
19.36	0.00713975	-0.00614653	-0.0092068
19.365	0.00917404	-0.00610574	-0.00923743
19.37	0.0115226	-0.006054	-0.00926783
19.375	0.0139264	-0.00599038	-0.00929794
19.38	0.0160956	-0.00591532	-0.0093277
19.385	0.0175966	-0.00583109	-0.00935707
19.39	0.0184864	-0.00574088	-0.009386
19.395	0.0191337	-0.00564683	-0.00941447
19.4	0.0198381	-0.0055494	-0.00944246
19.405	0.0206071	-0.00544829	-0.00946995
19.41	0.0210228	-0.00534422	-0.00949693
19.415	0.0210789	-0.00523896	-0.00952339
19.42	0.0208831	-0.00513406	-0.00954933
19.425	0.0202657	-0.00503119	-0.00957474
19.43	0.0192703	-0.00493235	-0.00959965
19.435	0.0185072	-0.0048379	-0.00962407
19.44	0.0179125	-0.00474685	-0.00964803
19.445	0.0172103	-0.00465905	-0.00967155
19.45	0.0163081	-0.00457525	-0.00969464
19.455	0.0153405	-0.00449613	-0.00971731
19.46	0.0147006	-0.00442103	-0.00973961
19.465	0.0142698	-0.0043486	-0.00976153
19.47	0.0136947	-0.00427869	-0.0097831
19.475	0.0128056	-0.00421244	-0.00980433
19.48	0.011693	-0.00415119	-0.00982524
19.485	0.0108414	-0.00409486	-0.00984585
19.49	0.0101172	-0.00404246	-0.00986619
19.495	0.0094068	-0.00399365	-0.00988628
19.5	0.00917947	-0.00394718	-0.00990614
19.505	0.00944503	-0.00390062	-0.00992576
19.51	0.00952402	-0.0038532	-0.00994514
19.515	0.00895905	-0.00380699	-0.00996429
19.52	0.00753465	-0.00376576	-0.00998322
19.525	0.00579042	-0.00373244	-0.010002
19.53	0.00407981	-0.00370777	-0.0100206
19.535	0.00269358	-0.00369084	-0.0100391
19.54	0.00160695	-0.00368008	-0.0100575
19.545	0.00086515	-0.0036739	-0.0100759
19.55	0.000550124	-0.00367037	-0.0100942
19.555	0.000553888	-0.00366761	-0.0101126
19.56	0.000497102	-0.00366498	-0.0101309
19.565	0.000515501	-0.00366245	-0.0101492
19.57	0.000798029	-0.00365916	-0.0101675
19.575	0.00125658	-0.00365403	-0.0101858
19.58	0.00196097	-0.00364598	-0.0102041
19.585	0.00305364	-0.00363345	-0.0102223
19.59	0.00479413	-0.00361383	-0.0102404
19.595	0.00728134	-0.00358364	-0.0102584
19.6	0.00995186	-0.00354056	-0.0102762
19.605	0.0126042	-0.00348416	-0.0102938
19.61	0.0152295	-0.00341458	-0.010311
19.615	0.0178765	-0.00333182	-0.0103279
19.62	0.020306	-0.00323636	-0.0103443
19.625	0.0217652	-0.00313118	-0.0103602
19.63	0.0219497	-0.00302189	-0.0103756
19.635	0.0219078	-0.00291225	-0.0103904
19.64	0.0218274	-0.00280291	-0.0104047
19.645	0.0217318	-0.00269401	-0.0104185
19.65	0.0216467	-0.00258557	-0.0104317
19.655	0.0213574	-0.00247806	-0.0104443
19.66	0.020589	-0.00237319	-0.0104564
19.665	0.019152	-0.00227384	-0.0104681
19.67	0.0170805	-0.00218326	-0.0104792
19.675	0.0146401	-0.00210396	-0.0104899
19.68	0.0118858	-0.00203764	-0.0105003
19.685	0.00891131	-0.00198565	-0.0105103
19.69	0.00573974	-0.00194902	-0.0105202
19.695	0.00257342	-0.00192824	-0.0105299
19.7	-0.000155951	-0.0019222	-0.0105395
19.705	-0.00214462	-0.00192795	-0.0105491
19.71	-0.00333898	-0.00194166	-0.0105588
19.715	-0.00378966	-0.00195948	-0.0105685
19.72	-0.00349562	-0.00197769	-0.0105784
19.725	-0.00285833	-0.00199358	-0.0105883
19.73	-0.00169015	-0.00200495	-0.0105983
19.735	-0.000163618	-0.00200958	-0.0106083
19.74	0.00135157	-0.00200661	-0.0106184
19.745	0.00271034	-0.00199646	-0.0106284
19.75	0.00418121	-0.00197923	-0.0106383
19.755	0.00569466	-0.00195454	-0.0106482
19.76	0.00702065	-0.00192275	-0.0106579
19.765	0.00824072	-0.0018846	-0.0106674
19.77	0.00945667	-0.00184035	-0.0106767
19.775	0.0106927	-0.00178998	-0.0106858
19.78	0.0119911	-0.00173327	-0.0106946
19.785	0.0133319	-0.00166996	-0.0107031
19.79	0.0144663	-0.00160047	-0.0107113
19.795	0.0151124	-0.00152652	-0.0107191
19.8	0.0153714	-0.00145031	-0.0107265
19.805	0.0152564	-0.00137374	-0.0107336
19.81	0.0148598	-0.00129845	-0.0107403
19.815	0.0141253	-0.00122599	-0.0107466
19.82	0.0132042	-0.00115766	-0.0107525
19.825	0.0124871	-0.00109344	-0.0107582
19.83	0.0120018	-0.00103221	-0.0107635
19.835	0.0115161	-0.000973419	-0.0107685
19.84	0.0111334	-0.000916795	-0.0107732
19.845	0.0109789	-0.000861514	-0.0107777
19.85	0.0109524	-0.000806686	-0.0107818
19.855	0.0110357	-0.000751716	-0.0107857
19.86	0.0113081	-0.000695856	-0.0107893
19.865	0.0121004	-0.000637335	-0.0107927
19.87	0.0136933	-0.000572851	-0.0107957
19.875	0.0157685	-0.000499196	-0.0107984
19.88	0.0182425	-0.000414168	-0.0108007
19.885	0.0208989	-0.000316315	-0.0108025
19.89	0.0233963	-0.000205577	-0.0108038
19.895	0.0254485	-8.34649e-005	-0.0108045
19.9	0.0274563	4.87971e-005	-0.0108046
19.905	0.0295287	0.000191259	-0.010804
19.91	0.031477	0.000343774	-0.0108027
19.915	0.0332135	0.0005055	-0.0108005
19.92	0.0346242	0.000675094	-0.0107976
19.925	0.0355304	0.000850481	-0.0107938
19.93	0.0358536	0.00102894	-0.0107891
19.935	0.0360044	0.00120859	-0.0107835
19.94	0.0359472	0.00138847	-0.010777
19.945	0.0356783	0.00156753	-0.0107696
19.95	0.0354234	0.00174528	-0.0107613
19.955	0.0353777	0.00192229	-0.0107521
19.96	0.0355354	0.00209957	-0.0107421
19.965	0.0358964	0.00227815	-0.0107312
19.97	0.0364521	0.00245902	-0.0107193
19.975	0.0371696	0.00264307	-0.0107066
19.98	0.0378652	0.00283066	-0.0106929
19.985	0.0381406	0.00302068	-0.0106782
19.99	0.0379471	0.00321089	-0.0106627
19.995	0.0374621	0.00339942	-0.0106461
20	0.0369657	0.00358549	-0.0106287
20.005	0.0365599	0.0037693	-0.0106103
20.01	0.0360099	0.00395073	-0.010591
20.015	0.0352136	0.00412878	-0.0105708
20.02	0.0341701	0.00430224	-0.0105497
20.025	0.0329228	0.00446998	-0.0105278
20.03	0.0315086	0.00463105	-0.010505
20.035	0.0302016	0.00478533	-0.0104815
20.04	0.0292326	0.00493392	-0.0104572
20.045	0.0287073	0.00507877	-0.0104322
20.05	0.0283438	0.00522139	-0.0104064
20.055	0.0281418	0.00536261	-0.0103799
20.06	0.0282015	0.00550347	-0.0103528
20.065	0.028413	0.005645	-0.0103249
20.07	0.0286801	0.00578773	-0.0102963
20.075	0.0292851	0.00593265	-0.010267
20.08	0.0303361	0.0060817	-0.010237
20.085	0.0315592	0.00623644	-0.0102062
20.09	0.0328308	0.00639741	-0.0101746
20.095	0.034128	0.00656481	-0.0101422
20.1	0.0357755	0.00673957	-0.0101089
20.105	0.0379415	0.00692386	-0.0100748
20.11	0.0402562	0.00711936	-0.0100397
20.115	0.0428095	0.00732702	-0.0100036
20.12	0.0454706	0.00754772	-0.00996637
20.125	0.0474257	0.00777996	-0.00992805
20.13	0.0483021	0.00801928	-0.00988856
20.135	0.0487768	0.00826198	-0.00984785
20.14	0.0490295	0.00850649	-0.00980593
20.145	0.0491159	0.00875186	-0.00976279
20.15	0.0489052	0.00899691	-0.00971841
20.155	0.048387	0.00924014	-0.00967282
20.16	0.0479809	0.00948106	-0.00962602
20.165	0.0475367	0.00971985	-0.00957802
20.17	0.0468609	0.00995585	-0.00952883
20.175	0.0461657	0.0101884	-0.00947847
20.18	0.0456536	0.010418	-0.00942695
20.185	0.0452922	0.0106453	-0.00937429
20.19	0.0451268	0.0108714	-0.0093205
20.195	0.0451566	0.0110971	-0.00926558
20.2	0.0452502	0.0113231	-0.00920953
20.205	0.0454405	0.0115498	-0.00915235
20.21	0.0457534	0.0117778	-0.00909403
20.215	0.045936	0.012007	-0.00903457
20.22	0.0457067	0.0122361	-0.00897396
20.225	0.0451787	0.0124634	-0.00891221
20.23	0.0442599	0.012687	-0.00884933
20.235	0.0429314	0.0129049	-0.00878535
20.24	0.04118	0.0131152	-0.0087203
20.245	0.0390895	0.0133159	-0.00865423
20.25	0.0367762	0.0135055	-0.00858717
20.255	0.034322	0.0136833	-0.0085192
20.26	0.0319427	0.013849	-0.00845037
20.265	0.0295067	0.0140026	-0.00838074
20.27	0.0270412	0.0141439	-0.00831037
20.275	0.0249207	0.0142739	-0.00823933
20.28	0.0233483	0.0143945	-0.00816766
20.285	0.0221753	0.0145083	-0.0080954
20.29	0.0213148	0.0146171	-0.00802259
20.295	0.0206667	0.014722	-0.00794924
20.3	0.0199476	0.0148235	-0.00787538
20.305	0.019114	0.0149212	-0.00780101
20.31	0.0182049	0.0150145	-0.00772617
20.315	0.0173688	0.0151034	-0.00765088
20.32	0.016874	0.015189	-0.00757515
20.325	0.0169081	0.0152735	-0.00749899
20.33	0.017393	0.0153592	-0.00742241
20.335	0.0180408	0.0154478	-0.00734539
20.34	0.0186708	0.0155396	-0.00726792
20.345	0.0190817	0.015634	-0.00718999
20.35	0.0189853	0.0157292	-0.00711158
20.355	0.0184167	0.0158227	-0.0070327
20.36	0.0176606	0.0159129	-0.00695336
20.365	0.0169445	0.0159994	-0.00687358
20.37	0.0162657	0.0160824	-0.00679338
20.375	0.0152353	0.0161612	-0.00671277
20.38	0.0136847	0.0162335	-0.00663178
20.385	0.0115704	0.0162966	-0.00655046
20.39	0.00894534	0.0163479	-0.00646885
20.395	0.00594296	0.0163851	-0.00638701
20.4	0.00300435	0.0164075	-0.00630503
20.405	9.01776e-005	0.0164152	-0.00622298
20.41	-0.00285031	0.0164083	-0.00614092
20.415	-0.00569303	0.0163869	-0.00605893
20.42	-0.00841984	0.0163517	-0.00597708
20.425	-0.0111494	0.0163027	-0.00589545
20.43	-0.0138973	0.0162401	-0.00581409
20.435	-0.016471	0.0161642	-0.00573308
20.44	-0.0185091	0.0160768	-0.00565248
20.445	-0.0199864	0.0159805	-0.00557233
20.45	-0.0210902	0.0158778	-0.00549269
20.455	-0.0219382	0.0157702	-0.00541357
20.46	-0.0223335	0.0156596	-0.00533499
20.465	-0.0222556	0.0155481	-0.00525697
20.47	-0.0216714	0.0154383	-0.00517951
20.475	-0.0207476	0.0153322	-0.00510258
20.48	-0.0197859	0.0152309	-0.00502617
20.485	-0.0189198	0.0151341	-0.00495026
20.49	-0.0182603	0.0150412	-0.00487482
20.495	-0.0176339	0.0149514	-0.00479984
20.5	-0.0167535	0.0148655	-0.0047253
20.505	-0.0155669	0.0147847	-0.00465117
20.51	-0.0142356	0.0147102	-0.00457744
20.515	-0.01329	0.0146414	-0.00450406
20.52	-0.0128211	0.0145761	-0.00443101
20.525	-0.0126148	0.0145125	-0.00435829
20.53	-0.0122668	0.0144503	-0.00428589
20.535	-0.0118406	0.01439	-0.00421379
20.54	-0.0117732	0.014331	-0.00414198
20.545	-0.0119852	0.0142716	-0.00407048
20.55	-0.0121381	0.0142113	-0.00399927
20.555	-0.012057	0.0141508	-0.00392836
20.56	-0.0118595	0.014091	-0.00385776
20.565	-0.0120201	0.0140313	-0.00378745
20.57	-0.0126499	0.0139696	-0.00371745
20.575	-0.013603	0.013904	-0.00364777
20.58	-0.01455	0.0138336	-0.00357842
20.585	-0.0153245	0.0137589	-0.00350944
20.59	-0.0157982	0.0136811	-0.00344084
20.595	-0.0157075	0.0136024	-0.00337263
20.6	-0.0149743	0.0135257	-0.00330481
20.605	-0.0140781	0.013453	-0.00323737
20.61	-0.0131038	0.0133851	-0.00317027
20.615	-0.0119716	0.0133224	-0.0031035
20.62	-0.0107001	0.0132657	-0.00303703
20.625	-0.009436	0.0132154	-0.00297083
20.63	-0.008339	0.0131709	-0.00290486
20.635	-0.00749875	0.0131313	-0.00283911
20.64	-0.00678794	0.0130956	-0.00277354
20.645	-0.00594886	0.0130638	-0.00270814
20.65	-0.00478425	0.0130369	-0.00264289
20.655	-0.00356427	0.0130161	-0.00257776
20.66	-0.00258349	0.0130007	-0.00251272
20.665	-0.00207258	0.0129891	-0.00244774
20.67	-0.00191954	0.0129791	-0.00238282
20.675	-0.00184988	0.0129696	-0.00231795
20.68	-0.0018348	0.0129604	-0.00225312
20.685	-0.00198368	0.0129509	-0.00218835
20.69	-0.00245089	0.0129398	-0.00212362
20.695	-0.00309382	0.0129259	-0.00205896
20.7	-0.00371572	0.0129089	-0.00199437
20.705	-0.00449506	0.0128884	-0.00192988
20.71	-0.00549038	0.0128634	-0.0018655
20.715	-0.00643288	0.0128336	-0.00180125
20.72	-0.00751118	0.0127988	-0.00173717
20.725	-0.00894947	0.0127576	-0.00167328
20.73	-0.0105665	0.0127088	-0.00160961
20.735	-0.0123015	0.0126516	-0.00154621
20.74	-0.0140341	0.0125858	-0.00148312
20.745	-0.0155662	0.0125118	-0.00142038
20.75	-0.0167455	0.012431	-0.00135802
20.755	-0.0177451	0.0123448	-0.00129608
20.76	-0.0186127	0.0122539	-0.00123458
20.765	-0.0193406	0.012159	-0.00117355
20.77	-0.01989	0.0120609	-0.001113
20.775	-0.0202724	0.0119605	-0.00105295
20.78	-0.0207144	0.0118581	-0.0009934
20.785	-0.0212148	0.0117533	-0.000934372
20.79	-0.021625	0.0116462	-0.000875873
20.795	-0.0219212	0.0115373	-0.000817915
20.8	-0.0220755	0.0114273	-0.000760503
20.805	-0.0219892	0.0113171	-0.000703642
20.81	-0.021373	0.0112087	-0.000647327
20.815	-0.0200277	0.0111052	-0.000591542
20.82	-0.0180122	0.0110101	-0.000536254
20.825	-0.0154863	0.0109264	-0.000481413
20.83	-0.0130612	0.010855	-0.000426959
20.835	-0.0111279	0.0107945	-0.000372835
20.84	-0.0101	0.0107415	-0.000318995
20.845	-0.00974551	0.0106919	-0.000265412
20.85	-0.00946781	0.0106438	-0.000212073
20.855	-0.00906919	0.0105975	-0.00015897
20.86	-0.0085223	0.0105535	-0.000106092
20.865	-0.00776301	0.0105128	-5.34265e-005
20.87	-0.00675947	0.0104765	-9.53297e-007
20.875	-0.005565	0.0104457	5.13521e-005
20.88	-0.00432601	0.0104209	0.000103519
20.885	-0.00317375	0.0104022	0.000155576
20.89	-0.00224897	0.0103886	0.000207554
20.895	-0.00141943	0.0103795	0.000259474
20.9	-0.000540703	0.0103746	0.000311359
20.905	0.000223578	0.0103738	0.00036323
20.91	0.000927992	0.0103767	0.000415106
20.915	0.00183815	0.0103836	0.000467006
20.92	0.00278934	0.0103951	0.000518953
20.925	0.00364809	0.0104112	0.000570969
20.93	0.00475614	0.0104322	0.000623078
20.935	0.00597102	0.0104591	0.000675306
20.94	0.00648534	0.0104902	0.000727679
20.945	0.00645491	0.0105226	0.000780211
20.95	0.00623955	0.0105543	0.000832903
20.955	0.00554534	0.0105837	0.000885748
20.96	0.00422329	0.0106082	0.000938728
20.965	0.00294319	0.0106261	0.000991814
20.97	0.00184487	0.0106381	0.00104497
20.975	0.000901802	0.0106449	0.00109818
20.98	-2.10193e-005	0.0106471	0.00115141
20.985	-0.00105891	0.0106444	0.00120464
20.99	-0.00231427	0.010636	0.00125784
20.995	-0.00380688	0.0106207	0.00131098
21	-0.00535433	0.0105978	0.00136403
21.005	-0.00657848	0.010568	0.00141694
21.01	-0.00739801	0.010533	0.0014697
21.015	-0.00808024	0.0104943	0.00152226
21.02	-0.00870531	0.0104524	0.00157463
21.025	-0.00918503	0.0104076	0.00162678
21.03	-0.00935506	0.0103613	0.0016787
21.035	-0.00912348	0.0103151	0.00173039
21.04	-0.00863889	0.0102707	0.00178186
21.045	-0.00802442	0.010229	0.00183311
21.05	-0.00755491	0.0101901	0.00188416
21.055	-0.00770113	0.0101519	0.00193501
21.06	-0.00841944	0.0101116	0.00198567
21.065	-0.00909652	0.0100678	0.00203612
21.07	-0.00969887	0.0100208	0.00208634
21.075	-0.0103088	0.00997083	0.00213632
21.08	-0.010883	0.00991785	0.00218604
21.085	-0.0113857	0.00986218	0.00223549
21.09	-0.0118572	0.00980407	0.00228466
21.095	-0.0125664	0.00974301	0.00233352
21.1	-0.0135997	0.0096776	0.00238208
21.105	-0.014564	0.00960719	0.00243029
21.11	-0.0153843	0.00953232	0.00247814
21.115	-0.0161008	0.00945361	0.0025256
21.12	-0.0166964	0.00937161	0.00257266
21.125	-0.0172599	0.00928672	0.00261931
21.13	-0.0180128	0.00919854	0.00266552
21.135	-0.0188341	0.00910642	0.00271129
21.14	-0.0194279	0.00901077	0.00275658
21.145	-0.0196265	0.00891313	0.00280139
21.15	-0.0192762	0.00881587	0.00284571
21.155	-0.0185154	0.0087214	0.00288955
21.16	-0.0172582	0.00863196	0.00293294
21.165	-0.0156436	0.00854971	0.00297589
21.17	-0.0142031	0.00847509	0.00301845
21.175	-0.0132403	0.00840648	0.00306066
21.18	-0.0123926	0.0083424	0.00310253
21.185	-0.0116206	0.00828237	0.00314409
21.19	-0.0110722	0.00822563	0.00318536
21.195	-0.0109662	0.00817054	0.00322635
21.2	-0.0113954	0.00811464	0.00326707
21.205	-0.0119697	0.00805622	0.00330749
21.21	-0.0127856	0.00799433	0.00334762
21.215	-0.0138725	0.00792769	0.00338742
21.22	-0.0150426	0.0078554	0.00342688
21.225	-0.0161873	0.00777733	0.00346596
21.23	-0.0173379	0.00769351	0.00350464
21.235	-0.0186086	0.00760365	0.00354288
21.24	-0.0198957	0.00750739	0.00358066
21.245	-0.0206654	0.00740598	0.00361794
21.25	-0.0205645	0.00730291	0.00365472
21.255	-0.0201098	0.00720122	0.00369098
21.26	-0.0195481	0.00710208	0.00372674
21.265	-0.0190235	0.00700565	0.003762
21.27	-0.0183143	0.0069123	0.0037968
21.275	-0.0173917	0.00682304	0.00383114
21.28	-0.0166692	0.00673789	0.00386504
21.285	-0.016001	0.00665621	0.00389853
21.29	-0.0151155	0.00657842	0.00393161
21.295	-0.0140952	0.00650539	0.00396432
21.3	-0.0130074	0.00643764	0.00399668
21.305	-0.0118229	0.00637556	0.00402871
21.31	-0.0104387	0.00631991	0.00406045
21.315	-0.00885421	0.00627168	0.00409193
21.32	-0.0073228	0.00623123	0.00412319
21.325	-0.00595932	0.00619803	0.00415426
21.33	-0.0045346	0.00617179	0.00418518
21.335	-0.00305302	0.00615282	0.004216
21.34	-0.00165885	0.00614104	0.00424673
21.345	-0.000413884	0.00613586	0.00427742
21.35	0.000602192	0.00613633	0.0043081
21.355	0.00135325	0.00614122	0.0043388
21.36	0.00159979	0.0061486	0.00436952
21.365	0.00127434	0.00615579	0.00440028
21.37	0.000564752	0.00616039	0.00443107
21.375	-0.000357975	0.0061609	0.00446188
21.38	-0.00125619	0.00615687	0.00449267
21.385	-0.00201499	0.00614869	0.00452343
21.39	-0.00258847	0.00613718	0.00455415
21.395	-0.00300564	0.0061232	0.0045848
21.4	-0.00331578	0.00610739	0.00461538
21.405	-0.00364372	0.00608999	0.00464587
21.41	-0.00397083	0.00607096	0.00467627
21.415	-0.00428815	0.00605031	0.00470658
21.42	-0.00466899	0.00602792	0.00473677
21.425	-0.00519863	0.00600325	0.00476685
21.43	-0.00588992	0.00597553	0.0047968
21.435	-0.00659704	0.00594431	0.0048266
21.44	-0.00721751	0.00590977	0.00485623
21.445	-0.00799019	0.00587175	0.00488568
21.45	-0.0089573	0.00582939	0.00491494
21.455	-0.00966315	0.00578283	0.00494397
21.46	-0.0101695	0.00573325	0.00497276
21.465	-0.0106534	0.0056812	0.00500129
21.47	-0.0109963	0.00562707	0.00502957
21.475	-0.0110564	0.00557194	0.00505756
21.48	-0.0109059	0.00551703	0.00508529
21.485	-0.0106016	0.00546327	0.00511274
21.49	-0.0102926	0.00541103	0.00513992
21.495	-0.0101077	0.00536003	0.00516685
21.5	-0.00987443	0.00531007	0.00519352
21.505	-0.00905792	0.00526274	0.00521996
21.51	-0.00778802	0.00522063	0.00524617
21.515	-0.00659931	0.00518466	0.00527218
21.52	-0.00590831	0.00515339	0.00529802
21.525	-0.0058863	0.0051239	0.00532372
21.53	-0.0060428	0.00509408	0.00534926
21.535	-0.00619459	0.00506349	0.00537466
21.54	-0.00629631	0.00503226	0.0053999
21.545	-0.00653117	0.00500019	0.00542498
21.55	-0.00698629	0.0049664	0.00544989
21.555	-0.00735882	0.00493054	0.00547464
21.56	-0.00746688	0.00489347	0.0054992
21.565	-0.00710596	0.00485704	0.00552357
21.57	-0.00616714	0.00482386	0.00554777
21.575	-0.00466588	0.00479677	0.00557183
21.58	-0.0030917	0.00477738	0.00559576
21.585	-0.00138816	0.00476618	0.00561962
21.59	0.000357157	0.0047636	0.00564344
21.595	0.00158591	0.00476846	0.00566727
21.6	0.00196216	0.00477733	0.00569114
21.605	0.00203484	0.00478732	0.00571505
21.61	0.00182624	0.00479698	0.00573901
21.615	0.00155949	0.00480544	0.00576302
21.62	0.00158659	0.00481331	0.00578706
21.625	0.00182492	0.00482183	0.00581115
21.63	0.00153492	0.00483023	0.00583528
21.635	0.000805261	0.00483608	0.00585945
21.64	0.000292625	0.00483883	0.00588363
21.645	5.86221e-005	0.00483971	0.00590783
21.65	5.59659e-005	0.00483999	0.00593203
21.655	0.000169017	0.00484056	0.00595623
21.66	0.000388532	0.00484195	0.00598044
21.665	0.00069615	0.00484466	0.00600465
21.67	0.00135793	0.0048498	0.00602889
21.675	0.00259724	0.00485968	0.00605316
21.68	0.00416385	0.00487659	0.00607751
21.685	0.00601439	0.00490203	0.00610195
21.69	0.00782322	0.00493663	0.00612655
21.695	0.00928845	0.00497941	0.00615134
21.7	0.0102352	0.00502822	0.00617636
21.705	0.0108528	0.00508094	0.00620163
21.71	0.0110344	0.00513565	0.00622717
21.715	0.010711	0.00519002	0.00625299
21.72	0.010239	0.00524239	0.00627907
21.725	0.010031	0.00529307	0.00630541
21.73	0.00972909	0.00534247	0.00633199
21.735	0.0091669	0.00538971	0.00635882
21.74	0.00849159	0.00543385	0.00638588
21.745	0.00759907	0.00547408	0.00641315
21.75	0.00636141	0.00550898	0.00644061
21.755	0.00485705	0.00553703	0.00646823
21.76	0.00310552	0.00555693	0.00649596
21.765	0.00125279	0.00556783	0.00652377
21.77	-0.000461813	0.00556981	0.00655162
21.775	-0.00191191	0.00556387	0.00657945
21.78	-0.00324799	0.00555097	0.00660724
21.785	-0.00444221	0.00553175	0.00663495
21.79	-0.00550548	0.00550688	0.00666254
21.795	-0.00652943	0.00547679	0.00669
21.8	-0.00762082	0.00544142	0.0067173
21.805	-0.00888948	0.00540014	0.0067444
21.81	-0.0102621	0.00535226	0.00677128
21.815	-0.0115192	0.00529781	0.00679791
21.82	-0.0123786	0.00523806	0.00682425
21.825	-0.0127874	0.00517515	0.00685028
21.83	-0.0132031	0.00511017	0.00687599
21.835	-0.0133757	0.00504372	0.00690138
21.84	-0.0129865	0.00497782	0.00692643
21.845	-0.0123355	0.00491451	0.00695116
21.85	-0.011636	0.00485459	0.00697558
21.855	-0.0112348	0.00479741	0.00699971
21.86	-0.0110104	0.0047418	0.00702356
21.865	-0.0106496	0.00468765	0.00704714
21.87	-0.00998597	0.00463606	0.00707045
21.875	-0.00895529	0.0045887	0.00709351
21.88	-0.00779886	0.00454682	0.00711635
21.885	-0.00666567	0.00451066	0.00713899
21.89	-0.00566843	0.00447982	0.00716147
21.895	-0.00472219	0.00445384	0.0071838
21.9	-0.00387733	0.00443235	0.00720602
21.905	-0.00338671	0.00441419	0.00722813
21.91	-0.00321249	0.00439769	0.00725016
21.915	-0.00295082	0.00438228	0.00727211
21.92	-0.0024551	0.00436876	0.00729399
21.925	-0.00181052	0.0043581	0.00731581
21.93	-0.00137838	0.00435013	0.00733758
21.935	-0.00118505	0.00434372	0.00735931
21.94	-0.00107671	0.00433807	0.00738102
21.945	-0.00115253	0.00433249	0.00740269
21.95	-0.00145661	0.00432597	0.00742434
21.955	-0.00177017	0.0043179	0.00744595
21.96	-0.00214369	0.00430812	0.00746751
21.965	-0.00265401	0.00429612	0.00748902
21.97	-0.00324083	0.00428139	0.00751047
21.975	-0.00391306	0.0042635	0.00753183
21.98	-0.00477282	0.00424179	0.00755309
21.985	-0.00601068	0.00421483	0.00757423
21.99	-0.00770202	0.00418055	0.00759522
21.995	-0.00984108	0.00413669	0.00761602
22	-0.0120366	0.00408199	0.00763656
22.005	-0.0133506	0.00401853	0.00765681
22.01	-0.0139404	0.0039503	0.00767674
22.015	-0.014363	0.00387954	0.00769631
22.02	-0.01472	0.00380683	0.00771553
22.025	-0.0148799	0.00373283	0.00773438
22.03	-0.0148638	0.00365847	0.00775285
22.035	-0.0147393	0.00358447	0.00777096
22.04	-0.0146332	0.00351104	0.0077887
22.045	-0.0146105	0.00343793	0.00780607
22.05	-0.0146	0.0033649	0.00782308
22.055	-0.0144334	0.00329232	0.00783972
22.06	-0.0142072	0.00322071	0.00785601
22.065	-0.014071	0.00315002	0.00787193
22.07	-0.0138983	0.0030801	0.00788751
22.075	-0.0136826	0.00301114	0.00790274
22.08	-0.0136695	0.00294276	0.00791762
22.085	-0.0139747	0.00287365	0.00793216
22.09	-0.014596	0.00280223	0.00794635
22.095	-0.0154164	0.0027272	0.00796017
22.1	-0.0163494	0.00264778	0.00797361
22.105	-0.0173105	0.00256363	0.00798664
22.11	-0.0180315	0.00247528	0.00799924
22.115	-0.0181461	0.00238483	0.00801139
22.12	-0.0176144	0.00229543	0.00802309
22.125	-0.0168165	0.00220935	0.00803435
22.13	-0.0167039	0.00212555	0.00804519
22.135	-0.0170826	0.00204109	0.0080556
22.14	-0.0172902	0.00195515	0.0080656
