time	acc	vel	disp
33.875	0.048283	-0.0244111	-0.0181798
33.88	0.045856	-0.0241757	-0.0183012
33.885	0.04331	-0.0239528	-0.0184216
33.89	0.040957	-0.0237421	-0.0185408
33.895	0.038741	-0.0235429	-0.018659
33.9	0.036544	-0.0233547	-0.0187763
33.905	0.034398	-0.0231773	-0.0188926
33.91	0.032416	-0.0230103	-0.0190081
33.915	0.030639	-0.0228526	-0.0191227
33.92	0.029006	-0.0227035	-0.0192366
33.925	0.027487	-0.0225623	-0.0193498
33.93	0.025996	-0.0224286	-0.0194622
33.935	0.024443	-0.0223025	-0.0195741
33.94	0.0228	-0.0221844	-0.0196853
33.945	0.021183	-0.0220744	-0.0197959
33.95	0.019811	-0.0219719	-0.0199061
33.955	0.018905	-0.0218751	-0.0200157
33.96	0.01874	-0.021781	-0.0201248
33.965	0.019415	-0.0216856	-0.0202335
33.97	0.020459	-0.021586	-0.0203417
33.975	0.021374	-0.0214814	-0.0204493
33.98	0.022078	-0.0213727	-0.0205565
33.985	0.022708	-0.0212608	-0.020663
33.99	0.023467	-0.0211453	-0.0207691
33.995	0.024475	-0.0210255	-0.0208745
34	0.025589	-0.0209003	-0.0209793
34.005	0.02669	-0.0207696	-0.0210835
34.01	0.027834	-0.0206333	-0.021187
34.015	0.029246	-0.0204906	-0.0212898
34.02	0.030895	-0.0203403	-0.0213919
34.025	0.032196	-0.0201825	-0.0214932
34.03	0.032889	-0.0200198	-0.0215937
34.035	0.033426	-0.019854	-0.0216934
34.04	0.034212	-0.0196849	-0.0217922
34.045	0.035337	-0.0195111	-0.0218902
34.05	0.036864	-0.0193306	-0.0219873
34.055	0.038858	-0.0191413	-0.0220835
34.06	0.041146	-0.0189413	-0.0221787
34.065	0.043572	-0.0187295	-0.0222729
34.07	0.046017	-0.0185055	-0.022366
34.075	0.048436	-0.0182694	-0.0224579
34.08	0.050854	-0.0180211	-0.0225486
34.085	0.053112	-0.0177612	-0.0226381
34.09	0.055035	-0.0174909	-0.0227262
34.095	0.056645	-0.0172117	-0.022813
34.1	0.058147	-0.0169247	-0.0228983
34.105	0.05959	-0.0166303	-0.0229822
34.11	0.061056	-0.0163287	-0.0230646
34.115	0.062664	-0.0160194	-0.0231455
34.12	0.064532	-0.0157014	-0.0232248
34.125	0.066607	-0.0153736	-0.0233025
34.13	0.06864	-0.0150355	-0.0233785
34.135	0.070545	-0.0146875	-0.0234528
34.14	0.072405	-0.0143301	-0.0235253
34.145	0.074179	-0.0139637	-0.0235961
34.15	0.07569	-0.013589	-0.0236649
34.155	0.07703	-0.0132072	-0.0237319
34.16	0.078457	-0.0128185	-0.023797
34.165	0.079974	-0.0124224	-0.0238601
34.17	0.081467	-0.0120188	-0.0239212
34.175	0.082861	-0.011608	-0.0239803
34.18	0.084388	-0.0111898	-0.0240373
34.185	0.086126	-0.0107636	-0.0240922
34.19	0.088048	-0.0103281	-0.0241449
34.195	0.090015	-0.00988297	-0.0241954
34.2	0.091965	-0.00942802	-0.0242437
34.205	0.094121	-0.00896281	-0.0242897
34.21	0.096394	-0.00848652	-0.0243333
34.215	0.098648	-0.00799891	-0.0243745
34.22	0.10095	-0.00749992	-0.0244132
34.225	0.10329	-0.00698932	-0.0244495
34.23	0.10558	-0.00646714	-0.0244831
34.235	0.10775	-0.00593382	-0.0245141
34.24	0.10974	-0.00539009	-0.0245424
34.245	0.11152	-0.00483694	-0.024568
34.25	0.1132	-0.00427514	-0.0245908
34.255	0.11482	-0.00370509	-0.0246107
34.26	0.11621	-0.00312752	-0.0246278
34.265	0.11716	-0.00254409	-0.024642
34.27	0.11759	-0.00195722	-0.0246532
34.275	0.11752	-0.00136944	-0.0246616
34.28	0.11702	-0.000783093	-0.0246669
34.285	0.11632	-0.000199743	-0.0246694
34.29	0.1155	0.000379807	-0.0246689
34.295	0.11465	0.000955182	-0.0246656
34.3	0.11382	0.00152636	-0.0246594
34.305	0.11286	0.00209306	-0.0246503
34.31	0.1117	0.00265446	-0.0246385
34.315	0.11039	0.00320968	-0.0246238
34.32	0.10887	0.00375783	-0.0246064
34.325	0.1071	0.00429776	-0.0245863
34.33	0.10497	0.00482793	-0.0245634
34.335	0.10254	0.00534671	-0.024538
34.34	0.10013	0.00585338	-0.02451
34.345	0.097794	0.00634819	-0.0244795
34.35	0.095526	0.00683149	-0.0244466
34.355	0.093507	0.00730407	-0.0244112
34.36	0.091771	0.00776727	-0.0243735
34.365	0.090032	0.00822178	-0.0243336
34.37	0.087906	0.00866662	-0.0242913
34.375	0.085225	0.00909945	-0.0242469
34.38	0.0822	0.00951801	-0.0242004
34.385	0.079109	0.00992128	-0.0241518
34.39	0.076105	0.0103093	-0.0241012
34.395	0.073063	0.0106822	-0.0240487
34.4	0.069515	0.0110387	-0.0239944
34.405	0.065241	0.0113756	-0.0239384
34.41	0.060506	0.0116899	-0.0238807
34.415	0.055819	0.0119808	-0.0238216
34.42	0.051473	0.012249	-0.023761
34.425	0.047223	0.0124957	-0.0236991
34.43	0.042723	0.0127206	-0.0236361
34.435	0.037918	0.0129222	-0.023572
34.44	0.03305	0.0130996	-0.0235069
34.445	0.028407	0.0132533	-0.023441
34.45	0.024012	0.0133843	-0.0233744
34.455	0.01984	0.0134939	-0.0233072
34.46	0.015984	0.0135835	-0.0232396
34.465	0.012463	0.0136546	-0.0231715
34.47	0.0092342	0.0137089	-0.023103
34.475	0.0062994	0.0137477	-0.0230344
34.48	0.0036702	0.0137726	-0.0229656
34.485	0.0014179	0.0137853	-0.0228967
34.49	-0.00040856	0.0137879	-0.0228278
34.495	-0.0018288	0.0137823	-0.0227589
34.5	-0.0029743	0.0137703	-0.02269
34.505	-0.0039403	0.013753	-0.0226212
34.51	-0.0047996	0.0137311	-0.0225525
34.515	-0.0055259	0.0137053	-0.0224839
34.52	-0.0060985	0.0136762	-0.0224154
34.525	-0.0066625	0.0136443	-0.0223471
34.53	-0.0072796	0.0136095	-0.022279
34.535	-0.0078848	0.0135716	-0.022211
34.54	-0.0083999	0.0135309	-0.0221433
34.545	-0.0088012	0.0134879	-0.0220757
34.55	-0.0091464	0.013443	-0.0220084
34.555	-0.0096319	0.013396	-0.0219413
34.56	-0.010417	0.0133459	-0.0218744
34.565	-0.011312	0.0132916	-0.0218078
34.57	-0.012089	0.0132331	-0.0217415
34.575	-0.012923	0.0131706	-0.0216755
34.58	-0.014097	0.013103	-0.0216098
34.585	-0.015634	0.0130287	-0.0215445
34.59	-0.017138	0.0129468	-0.0214796
34.595	-0.018245	0.0128583	-0.0214151
34.6	-0.018974	0.0127653	-0.021351
34.605	-0.019529	0.012669	-0.0212874
34.61	-0.020097	0.0125699	-0.0212243
34.615	-0.020722	0.0124679	-0.0211617
34.62	-0.021332	0.0123627	-0.0210996
34.625	-0.021647	0.0122553	-0.0210381
34.63	-0.021494	0.0121474	-0.0209771
34.635	-0.020912	0.0120414	-0.0209166
34.64	-0.020066	0.011939	-0.0208567
34.645	-0.019105	0.0118411	-0.0207972
34.65	-0.018049	0.0117482	-0.0207382
34.655	-0.016731	0.0116612	-0.0206797
34.66	-0.015074	0.0115817	-0.0206216
34.665	-0.013271	0.0115109	-0.0205639
34.67	-0.011742	0.0114483	-0.0205065
34.675	-0.010525	0.0113927	-0.0204494
34.68	-0.0093938	0.0113429	-0.0203925
34.685	-0.0083155	0.0112986	-0.0203359
34.69	-0.0073327	0.0112595	-0.0202795
34.695	-0.0065056	0.0112249	-0.0202233
34.7	-0.0059232	0.0111938	-0.0201673
34.705	-0.0056676	0.0111648	-0.0201114
34.71	-0.0058525	0.011136	-0.0200556
34.715	-0.006436	0.0111053	-0.02
34.72	-0.0071985	0.0110712	-0.0199446
34.725	-0.0082392	0.0110326	-0.0198893
34.73	-0.0095525	0.0109881	-0.0198343
34.735	-0.010772	0.0109373	-0.0197795
34.74	-0.01162	0.0108813	-0.0197249
34.745	-0.012046	0.0108222	-0.0196707
34.75	-0.012162	0.0107617	-0.0196167
34.755	-0.012143	0.0107009	-0.0195631
34.76	-0.012156	0.0106401	-0.0195097
34.765	-0.012232	0.0105792	-0.0194566
34.77	-0.012251	0.010518	-0.0194039
34.775	-0.012299	0.0104566	-0.0193515
34.78	-0.012598	0.0103944	-0.0192993
34.785	-0.013329	0.0103295	-0.0192475
34.79	-0.014472	0.01026	-0.0191961
34.795	-0.015596	0.0101849	-0.0191449
34.8	-0.016409	0.0101049	-0.0190942
34.805	-0.017112	0.010021	-0.0190439
34.81	-0.017912	0.00993349	-0.018994
34.815	-0.018739	0.00984186	-0.0189446
34.82	-0.019446	0.0097464	-0.0188956
34.825	-0.020152	0.0096474	-0.0188471
34.83	-0.021028	0.00954445	-0.0187991
34.835	-0.021983	0.00943693	-0.0187517
34.84	-0.023116	0.00932418	-0.0187048
34.845	-0.024565	0.00920498	-0.0186585
34.85	-0.026247	0.00907795	-0.0186128
34.855	-0.027877	0.00894264	-0.0185677
34.86	-0.029401	0.00879944	-0.0185234
34.865	-0.030825	0.00864888	-0.0184797
34.87	-0.032059	0.00849167	-0.0184369
34.875	-0.033153	0.00832864	-0.0183948
34.88	-0.034365	0.00815984	-0.0183536
34.885	-0.035906	0.00798416	-0.0183133
34.89	-0.037746	0.00780003	-0.0182738
34.895	-0.039763	0.00760626	-0.0182353
34.9	-0.041717	0.00740256	-0.0181978
34.905	-0.043518	0.00718947	-0.0181613
34.91	-0.045135	0.00696784	-0.0181259
34.915	-0.046541	0.00673865	-0.0180916
34.92	-0.04789	0.00650257	-0.0180585
34.925	-0.049229	0.00625978	-0.0180266
34.93	-0.050325	0.00601089	-0.0179959
34.935	-0.051012	0.00575755	-0.0179665
34.94	-0.05148	0.00550132	-0.0179384
34.945	-0.051842	0.00524301	-0.0179115
34.95	-0.051839	0.00498381	-0.0178859
34.955	-0.051071	0.00472654	-0.0178617
34.96	-0.049391	0.00447538	-0.0178387
34.965	-0.046931	0.00423458	-0.0178169
34.97	-0.043712	0.00400797	-0.0177963
34.975	-0.03973	0.00379936	-0.0177768
34.98	-0.035141	0.00361219	-0.0177582
34.985	-0.030348	0.00344846	-0.0177406
34.99	-0.026055	0.00330746	-0.0177237
34.995	-0.022792	0.00318534	-0.0177074
35	-0.020455	0.00307722	-0.0176918
35.005	-0.018662	0.00297943	-0.0176767
35.01	-0.017172	0.00288984	-0.017662
35.015	-0.015784	0.00280745	-0.0176477
35.02	-0.014559	0.0027316	-0.0176339
35.025	-0.013706	0.00266093	-0.0176204
35.03	-0.013377	0.00259323	-0.0176073
35.035	-0.013559	0.00252589	-0.0175945
35.04	-0.013949	0.00245712	-0.017582
35.045	-0.014396	0.00238625	-0.0175699
35.05	-0.015102	0.00231251	-0.0175582
35.055	-0.016132	0.00223442	-0.0175468
35.06	-0.017256	0.00215095	-0.0175358
35.065	-0.018285	0.0020621	-0.0175253
35.07	-0.019285	0.00196818	-0.0175152
35.075	-0.020262	0.00186931	-0.0175056
35.08	-0.021105	0.00176589	-0.0174965
35.085	-0.021857	0.00165849	-0.017488
35.09	-0.022628	0.00154727	-0.01748
35.095	-0.023704	0.00143144	-0.0174725
35.1	-0.025187	0.00130922	-0.0174657
35.105	-0.026736	0.00117941	-0.0174594
35.11	-0.027894	0.00104283	-0.0174539
35.115	-0.02844	0.000901999	-0.017449
35.12	-0.028305	0.000760136	-0.0174449
35.125	-0.027795	0.000619886	-0.0174414
35.13	-0.02725	0.000482274	-0.0174387
35.135	-0.02673	0.000347324	-0.0174366
35.14	-0.026206	0.000214984	-0.0174352
35.145	-0.025837	8.48762e-005	-0.0174344
35.15	-0.025848	-4.43363e-005	-0.0174343
35.155	-0.026198	-0.000174451	-0.0174349
35.16	-0.026512	-0.000306226	-0.0174361
35.165	-0.026411	-0.000438534	-0.0174379
35.17	-0.025825	-0.000569124	-0.0174405
35.175	-0.024903	-0.000695944	-0.0174436
35.18	-0.023632	-0.000817281	-0.0174474
35.185	-0.022003	-0.000931369	-0.0174518
35.19	-0.020232	-0.00103696	-0.0174567
35.195	-0.018678	-0.00113423	-0.0174621
35.2	-0.017482	-0.00122463	-0.017468
35.205	-0.016328	-0.00130916	-0.0174744
35.21	-0.014998	-0.00138747	-0.0174811
35.215	-0.013395	-0.00145845	-0.0174882
35.22	-0.011607	-0.00152096	-0.0174957
35.225	-0.0097965	-0.00157447	-0.0175034
35.23	-0.0080002	-0.00161896	-0.0175114
35.235	-0.0061293	-0.00165428	-0.0175196
35.24	-0.0041545	-0.00167999	-0.0175279
35.245	-0.0022222	-0.00169593	-0.0175363
35.25	-0.00056225	-0.0017029	-0.0175448
35.255	0.00076909	-0.00170238	-0.0175534
35.26	0.0019959	-0.00169547	-0.0175619
35.265	0.0034336	-0.00168189	-0.0175703
35.27	0.005141	-0.00166046	-0.0175787
35.275	0.0068019	-0.0016306	-0.0175869
35.28	0.0080581	-0.00159345	-0.0175949
35.285	0.0085556	-0.00155191	-0.0176028
35.29	0.007995	-0.00151054	-0.0176105
35.295	0.0065143	-0.00147426	-0.0176179
35.3	0.004443	-0.00144687	-0.0176252
35.305	0.0021372	-0.00143042	-0.0176324
35.31	-0.00019206	-0.00142556	-0.0176396
35.315	-0.0022618	-0.00143169	-0.0176467
35.32	-0.0037525	-0.00144673	-0.0176539
35.325	-0.0045094	-0.00146738	-0.0176612
35.33	-0.0045663	-0.00149007	-0.0176686
35.335	-0.0040796	-0.00151169	-0.0176761
35.34	-0.0032156	-0.00152992	-0.0176837
35.345	-0.0022824	-0.00154367	-0.0176914
35.35	-0.001726	-0.00155369	-0.0176991
35.355	-0.0018731	-0.00156269	-0.0177069
35.36	-0.0024718	-0.00157355	-0.0177147
35.365	-0.0029311	-0.00158706	-0.0177226
35.37	-0.0027753	-0.00160132	-0.0177306
35.375	-0.00197	-0.00161319	-0.0177387
35.38	-0.00080932	-0.00162014	-0.0177467
35.385	0.00038451	-0.0016212	-0.0177548
35.39	0.0016716	-0.00161606	-0.0177629
35.395	0.0035108	-0.0016031	-0.017771
35.4	0.0057756	-0.00157989	-0.0177789
35.405	0.0080268	-0.00154538	-0.0177867
35.41	0.0099267	-0.0015005	-0.0177944
35.415	0.011329	-0.00144736	-0.0178017
35.42	0.012338	-0.00138819	-0.0178088
35.425	0.01291	-0.00132507	-0.0178156
35.43	0.013019	-0.00126025	-0.0178221
35.435	0.012967	-0.00119528	-0.0178282
35.44	0.012886	-0.00113065	-0.017834
35.445	0.012623	-0.00106688	-0.0178395
35.45	0.012276	-0.00100463	-0.0178447
35.455	0.012226	-0.000943374	-0.0178496
35.46	0.012572	-0.000881379	-0.0178541
35.465	0.012773	-0.000818016	-0.0178584
35.47	0.012446	-0.000754969	-0.0178623
35.475	0.011768	-0.000694434	-0.0178659
35.48	0.010913	-0.000637731	-0.0178693
35.485	0.0097421	-0.000586094	-0.0178723
35.49	0.0082692	-0.000541065	-0.0178751
35.495	0.006667	-0.000503725	-0.0178778
35.5	0.0049672	-0.000474639	-0.0178802
35.505	0.0031627	-0.000454315	-0.0178825
35.51	0.0013639	-0.000442998	-0.0178848
35.515	-0.0001218	-0.000439893	-0.017887
35.52	-0.0011992	-0.000443195	-0.0178892
35.525	-0.0020335	-0.000451277	-0.0178914
35.53	-0.002691	-0.000463088	-0.0178937
35.535	-0.0031121	-0.000477596	-0.0178961
35.54	-0.0033326	-0.000493708	-0.0178985
35.545	-0.0035002	-0.00051079	-0.017901
35.55	-0.0036324	-0.000528621	-0.0179036
35.555	-0.0036298	-0.000546777	-0.0179063
35.56	-0.00335	-0.000564226	-0.0179091
35.565	-0.0025749	-0.000579039	-0.0179119
35.57	-0.0012856	-0.00058869	-0.0179148
35.575	0.00049901	-0.000590656	-0.0179178
35.58	0.0026248	-0.000582847	-0.0179207
35.585	0.0047557	-0.000564396	-0.0179236
35.59	0.006635	-0.000535919	-0.0179263
35.595	0.0082106	-0.000498805	-0.0179289
35.6	0.0098425	-0.000453672	-0.0179313
35.605	0.011714	-0.000399781	-0.0179334
35.61	0.013372	-0.000337066	-0.0179353
35.615	0.014448	-0.000267516	-0.0179368
35.62	0.014944	-0.000194036	-0.0179379
35.625	0.014784	-0.000119716	-0.0179387
35.63	0.013845	-4.81434e-005	-0.0179391
35.635	0.012216	1.70091e-005	-0.0179392
35.64	0.0099897	7.25233e-005	-0.017939
35.645	0.0070607	0.000115149	-0.0179385
35.65	0.0033509	0.000141178	-0.0179379
35.655	-0.00090934	0.000147282	-0.0179372
35.66	-0.0051856	0.000132045	-0.0179365
35.665	-0.0089731	9.66481e-005	-0.0179359
35.67	-0.012125	4.39029e-005	-0.0179355
35.675	-0.014433	-2.24921e-005	-0.0179355
35.68	-0.015582	-9.75296e-005	-0.0179358
35.685	-0.01556	-0.000175385	-0.0179365
35.69	-0.014568	-0.000250705	-0.0179375
35.695	-0.012828	-0.000319195	-0.017939
35.7	-0.010726	-0.00037808	-0.0179407
35.705	-0.0086546	-0.000426531	-0.0179427
35.71	-0.0068051	-0.00046518	-0.017945
35.715	-0.0052586	-0.00049534	-0.0179474
35.72	-0.0040403	-0.000518587	-0.0179499
35.725	-0.0031773	-0.000536631	-0.0179525
35.73	-0.0026873	-0.000551292	-0.0179552
35.735	-0.0024432	-0.000564119	-0.017958
35.74	-0.0021996	-0.000575726	-0.0179609
35.745	-0.0018544	-0.000585861	-0.0179638
35.75	-0.0012515	-0.000593625	-0.0179667
35.755	-0.00028654	-0.00059747	-0.0179697
35.76	0.0008962	-0.000595946	-0.0179727
35.765	0.0022092	-0.000588183	-0.0179757
35.77	0.0037317	-0.000573331	-0.0179786
35.775	0.0055737	-0.000550067	-0.0179814
35.78	0.0077368	-0.000516791	-0.017984
35.785	0.0099244	-0.000472638	-0.0179865
35.79	0.011822	-0.000418272	-0.0179887
35.795	0.013473	-0.000355034	-0.0179907
35.8	0.015142	-0.000283497	-0.0179923
35.805	0.016859	-0.000203494	-0.0179935
35.81	0.018216	-0.000115807	-0.0179943
35.815	0.018852	-2.31368e-005	-0.0179946
35.82	0.01889	7.12182e-005	-0.0179945
35.825	0.018519	0.000164741	-0.0179939
35.83	0.017837	0.000255631	-0.0179929
35.835	0.017047	0.000342841	-0.0179914
35.84	0.01652	0.000426758	-0.0179895
35.845	0.016228	0.000508628	-0.0179871
35.85	0.015965	0.000589111	-0.0179844
35.855	0.015729	0.000668346	-0.0179812
35.86	0.01548	0.000746368	-0.0179777
35.865	0.015059	0.000822716	-0.0179738
35.87	0.014232	0.000895943	-0.0179695
35.875	0.012668	0.000963193	-0.0179648
35.88	0.010073	0.00102005	-0.0179599
35.885	0.0065212	0.00106153	-0.0179547
35.89	0.0025099	0.00108411	-0.0179493
35.895	-0.0014375	0.00108679	-0.0179439
35.9	-0.0053113	0.00106992	-0.0179385
35.905	-0.0091191	0.00103384	-0.0179332
35.91	-0.012426	0.000979979	-0.0179282
35.915	-0.014712	0.000912134	-0.0179235
35.92	-0.01572	0.000836054	-0.0179191
35.925	-0.015666	0.000757589	-0.0179151
35.93	-0.015179	0.000680477	-0.0179115
35.935	-0.01497	0.000605104	-0.0179083
35.94	-0.015331	0.000529352	-0.0179055
35.945	-0.0161	0.000450774	-0.017903
35.95	-0.017017	0.000367982	-0.017901
35.955	-0.017896	0.000280699	-0.0178993
35.96	-0.01849	0.000189734	-0.0178982
35.965	-0.01863	9.69342e-005	-0.0178974
35.97	-0.018335	4.52166e-006	-0.0178972
35.975	-0.017547	-8.51833e-005	-0.0178974
35.98	-0.015927	-0.000168868	-0.017898
35.985	-0.013127	-0.000241503	-0.017899
35.99	-0.0092709	-0.000297498	-0.0179004
35.995	-0.0049424	-0.000333031	-0.017902
36	-0.00062554	-0.000346951	-0.0179037
36.005	0.0035108	-0.000339738	-0.0179054
36.01	0.007056	-0.000313321	-0.017907
36.015	0.0097818	-0.000271227	-0.0179085
36.02	0.012019	-0.000216725	-0.0179097
36.025	0.013947	-0.00015181	-0.0179106
36.03	0.01532	-7.8642e-005	-0.0179112
36.035	0.016072	-1.62038e-007	-0.0179114
36.04	0.016315	8.08055e-005	-0.0179112
36.045	0.01606	0.000161743	-0.0179106
36.05	0.015248	0.000240013	-0.0179096
36.055	0.013822	0.000312688	-0.0179082
36.06	0.011961	0.000377145	-0.0179065
36.065	0.010137	0.00043239	-0.0179045
36.07	0.0087493	0.000479606	-0.0179022
36.075	0.0078841	0.00052119	-0.0178997
36.08	0.0074272	0.000559468	-0.017897
36.085	0.0071813	0.000595989	-0.0178941
36.09	0.0070704	0.000631618	-0.017891
36.095	0.0071301	0.00066712	-0.0178878
36.1	0.0072982	0.00070319	-0.0178843
36.105	0.0073297	0.00073976	-0.0178807
36.11	0.0070944	0.00077582	-0.0178769
36.115	0.0067954	0.000810545	-0.017873
36.12	0.0063566	0.000843425	-0.0178688
36.125	0.0054404	0.000872917	-0.0178646
36.13	0.0039166	0.00089631	-0.0178601
36.135	0.0021269	0.000911419	-0.0178556
36.14	0.00046899	0.000917908	-0.017851
36.145	-0.0010208	0.000916529	-0.0178465
36.15	-0.002627	0.000907409	-0.0178419
36.155	-0.0045764	0.000889401	-0.0178374
36.16	-0.006684	0.00086125	-0.017833
36.165	-0.0087178	0.000822745	-0.0178288
36.17	-0.010636	0.000774361	-0.0178248
36.175	-0.012282	0.000717066	-0.0178211
36.18	-0.013401	0.000652858	-0.0178177
36.185	-0.013971	0.000584428	-0.0178146
36.19	-0.014221	0.000513948	-0.0178118
36.195	-0.014195	0.000442908	-0.0178094
36.2	-0.013694	0.000373186	-0.0178074
36.205	-0.012567	0.000307533	-0.0178057
36.21	-0.010934	0.000248781	-0.0178043
36.215	-0.0089318	0.000199116	-0.0178032
36.22	-0.0067577	0.000159893	-0.0178023
36.225	-0.0048964	0.000130757	-0.0178016
36.23	-0.0040244	0.000108455	-0.017801
36.235	-0.004376	8.74544e-005	-0.0178005
36.24	-0.0054553	6.28762e-005	-0.0178001
36.245	-0.0066208	3.26859e-005	-0.0177999
36.25	-0.0075886	-2.83759e-006	-0.0177998
36.255	-0.0083474	-4.26776e-005	-0.0177999
36.26	-0.0087169	-8.53383e-005	-0.0178002
36.265	-0.0085969	-0.000128623	-0.0178007
36.27	-0.0082261	-0.00017068	-0.0178015
36.275	-0.0080011	-0.000211248	-0.0178025
36.28	-0.0082885	-0.000251972	-0.0178036
36.285	-0.0090161	-0.000295234	-0.017805
36.29	-0.0095629	-0.000341681	-0.0178066
36.295	-0.0093045	-0.00038885	-0.0178084
36.3	-0.0081042	-0.000432372	-0.0178105
36.305	-0.0063497	-0.000468506	-0.0178127
36.31	-0.0043813	-0.000495334	-0.0178151
36.315	-0.0022088	-0.000511809	-0.0178176
36.32	0.0001999	-0.000516831	-0.0178202
36.325	0.0025546	-0.000509945	-0.0178228
36.33	0.0045902	-0.000492083	-0.0178253
36.335	0.0064256	-0.000464544	-0.0178277
36.34	0.0083696	-0.000427556	-0.0178299
36.345	0.01056	-0.000380232	-0.0178319
36.35	0.013074	-0.000321147	-0.0178337
36.355	0.015702	-0.000249207	-0.0178351
36.36	0.018087	-0.000164734	-0.0178361
36.365	0.019966	-6.96016e-005	-0.0178367
36.37	0.021279	3.35109e-005	-0.0178368
36.375	0.022006	0.000141723	-0.0178364
36.38	0.022081	0.000251941	-0.0178354
36.385	0.021558	0.000361038	-0.0178339
36.39	0.020832	0.000467013	-0.0178318
36.395	0.020158	0.000569488	-0.0178292
36.4	0.019371	0.000668311	-0.0178261
36.405	0.018252	0.000762368	-0.0178225
36.41	0.016872	0.000850178	-0.0178185
36.415	0.015664	0.000931518	-0.017814
36.42	0.014961	0.00100808	-0.0178092
36.425	0.014792	0.00108246	-0.017804
36.43	0.015061	0.0011571	-0.0177984
36.435	0.015775	0.00123419	-0.0177924
36.44	0.016878	0.00131582	-0.017786
36.445	0.018106	0.00140328	-0.0177792
36.45	0.019319	0.00149684	-0.017772
36.455	0.020612	0.00159667	-0.0177642
36.46	0.021958	0.00170309	-0.017756
36.465	0.023007	0.00181551	-0.0177472
36.47	0.02369	0.00193225	-0.0177378
36.475	0.024566	0.00205289	-0.0177278
36.48	0.026095	0.00217954	-0.0177173
36.485	0.028108	0.00231505	-0.017706
36.49	0.030208	0.00246084	-0.0176941
36.495	0.03224	0.00261696	-0.0176814
36.5	0.034212	0.00278309	-0.0176679
36.505	0.036083	0.00295883	-0.0176535
36.51	0.037796	0.00314352	-0.0176383
36.515	0.039331	0.00333634	-0.0176221
36.52	0.04072	0.00353647	-0.0176049
36.525	0.041858	0.00374291	-0.0175867
36.53	0.042702	0.00395431	-0.0175675
36.535	0.043448	0.00416969	-0.0175471
36.54	0.044127	0.00438863	-0.0175258
36.545	0.044567	0.00461036	-0.0175033
36.55	0.044771	0.00483371	-0.0174796
36.555	0.045022	0.00505819	-0.0174549
36.56	0.045468	0.00528441	-0.0174291
36.565	0.045954	0.00551297	-0.0174021
36.57	0.046194	0.00574334	-0.0173739
36.575	0.04604	0.00597392	-0.0173446
36.58	0.04566	0.00620317	-0.0173142
36.585	0.045278	0.00643052	-0.0172826
36.59	0.044882	0.00665592	-0.0172499
36.595	0.044512	0.0068794	-0.0172161
36.6	0.044248	0.0071013	-0.0171811
36.605	0.044012	0.00732195	-0.017145
36.61	0.043519	0.00754078	-0.0171079
36.615	0.04275	0.00775645	-0.0170696
36.62	0.041988	0.0079683	-0.0170303
36.625	0.041357	0.00817666	-0.01699
36.63	0.040498	0.0083813	-0.0169486
36.635	0.039109	0.00858032	-0.0169062
36.64	0.037168	0.00877101	-0.0168628
36.645	0.034466	0.00895009	-0.0168185
36.65	0.030981	0.00911371	-0.0167733
36.655	0.027108	0.00925893	-0.0167274
36.66	0.023487	0.00938542	-0.0166808
36.665	0.020799	0.00949614	-0.0166336
36.67	0.019183	0.00959609	-0.0165858
36.675	0.018099	0.0096893	-0.0165376
36.68	0.017078	0.00977724	-0.016489
36.685	0.016122	0.00986024	-0.0164399
36.69	0.015332	0.00993887	-0.0163904
36.695	0.014669	0.0100139	-0.0163405
36.7	0.014262	0.0100862	-0.0162902
36.705	0.014049	0.010157	-0.0162396
36.71	0.01369	0.0102263	-0.0161887
36.715	0.013173	0.0102935	-0.0161374
36.72	0.012781	0.0103584	-0.0160858
36.725	0.01257	0.0104217	-0.0160338
36.73	0.012441	0.0104843	-0.0159815
36.735	0.012414	0.0105464	-0.015929
36.74	0.012734	0.0106093	-0.0158761
36.745	0.013634	0.0106752	-0.0158229
36.75	0.01496	0.0107467	-0.0157693
36.755	0.016371	0.010825	-0.0157154
36.76	0.017605	0.01091	-0.015661
36.765	0.018512	0.0110002	-0.0156063
36.77	0.018827	0.0110936	-0.015551
36.775	0.018435	0.0111868	-0.0154953
36.78	0.017662	0.011277	-0.0154392
36.785	0.016782	0.0113631	-0.0153826
36.79	0.015875	0.0114447	-0.0153255
36.795	0.014897	0.0115217	-0.0152681
36.8	0.013836	0.0115935	-0.0152103
36.805	0.012733	0.0116599	-0.0151522
36.81	0.011337	0.0117201	-0.0150938
36.815	0.0092581	0.0117716	-0.015035
36.82	0.0062965	0.0118105	-0.0149761
36.825	0.0025767	0.0118327	-0.014917
36.83	-0.0014973	0.0118354	-0.0148578
36.835	-0.0051841	0.0118187	-0.0147987
36.84	-0.0076487	0.0117866	-0.0147396
36.845	-0.0088224	0.0117454	-0.0146808
36.85	-0.0093292	0.0117	-0.0146222
36.855	-0.009819	0.0116521	-0.0145638
36.86	-0.010564	0.0116012	-0.0145057
36.865	-0.011475	0.0115461	-0.0144478
36.87	-0.012455	0.0114863	-0.0143902
36.875	-0.01329	0.0114219	-0.014333
36.88	-0.013729	0.0113544	-0.014276
36.885	-0.013573	0.0112861	-0.0142194
36.89	-0.012613	0.0112206	-0.0141632
36.895	-0.010774	0.0111622	-0.0141072
36.9	-0.0079987	0.0111152	-0.0140515
