time	acc	vel	disp
22.26	0.0145946	0.0448038	-0.006802
22.265	0.0129212	0.0448726	-0.0065778
22.27	0.012414	0.0449359	-0.00635328
22.275	0.0132111	0.045	-0.00612844
22.28	0.0152908	0.0450712	-0.00590327
22.285	0.0184997	0.0451557	-0.0056777
22.29	0.0226013	0.0452584	-0.00545166
22.295	0.027314	0.0453832	-0.00522506
22.3	0.0323664	0.0455324	-0.00499777
22.305	0.0375253	0.0457072	-0.00476967
22.31	0.0426124	0.0459075	-0.00454063
22.315	0.0475143	0.0461328	-0.00431053
22.32	0.0520678	0.0463818	-0.00407925
22.325	0.0560197	0.046652	-0.00384666
22.33	0.0591467	0.0469399	-0.00361268
22.335	0.0613257	0.0472411	-0.00337723
22.34	0.062548	0.0475508	-0.00314025
22.345	0.0629035	0.0478644	-0.00290171
22.35	0.0625553	0.0481781	-0.00266161
22.355	0.0617013	0.0484887	-0.00241994
22.36	0.0605413	0.0487943	-0.00217673
22.365	0.0592498	0.0490938	-0.00193201
22.37	0.057965	0.0493868	-0.00168581
22.375	0.056775	0.0496737	-0.00143816
22.38	0.0557198	0.0499549	-0.00118909
22.385	0.0548407	0.0502313	-0.000938623
22.39	0.054201	0.0505039	-0.000686785
22.395	0.0538688	0.0507741	-0.00043359
22.4	0.0538807	0.0510435	-0.000179046
22.405	0.0542317	0.0513137	7.68468e-005
22.41	0.0548849	0.0515865	0.000334097
22.415	0.0557788	0.0518632	0.000592722
22.42	0.0568399	0.0521447	0.000852742
22.425	0.0579984	0.0524318	0.00111418
22.43	0.0591892	0.0527248	0.00137707
22.435	0.0603673	0.0530237	0.00164145
22.44	0.0615027	0.0533284	0.00190733
22.445	0.0625786	0.0536386	0.00217474
22.45	0.0635967	0.053954	0.00244372
22.455	0.0645653	0.0542744	0.0027143
22.46	0.0655176	0.0545996	0.00298648
22.465	0.0665701	0.0549298	0.0032603
22.47	0.0678954	0.055266	0.00353579
22.475	0.0696426	0.0556098	0.00381298
22.48	0.0719026	0.0559637	0.00409192
22.485	0.074694	0.0563302	0.00437265
22.49	0.0779755	0.0567119	0.00465526
22.495	0.0816595	0.057111	0.00493981
22.5	0.0856345	0.0575292	0.00522641
22.505	0.0897825	0.0579677	0.00551516
22.51	0.0939981	0.0584272	0.00580614
22.515	0.0981963	0.0589077	0.00609948
22.52	0.102319	0.059409	0.00639527
22.525	0.106336	0.0599306	0.00669362
22.53	0.110243	0.060472	0.00699463
22.535	0.114055	0.0610328	0.00729839
22.54	0.117792	0.0616124	0.007605
22.545	0.121487	0.0622106	0.00791456
22.55	0.125168	0.0628272	0.00822716
22.555	0.128855	0.0634623	0.00854288
22.56	0.132562	0.0641158	0.00886183
22.565	0.136107	0.0647875	0.00918408
22.57	0.139136	0.0654756	0.00950974
22.575	0.14132	0.0661768	0.00983887
22.58	0.142432	0.0668861	0.0101715
22.585	0.142395	0.0675982	0.0105077
22.59	0.141264	0.0683074	0.0108475
22.595	0.139197	0.0690085	0.0111908
22.6	0.136413	0.0696975	0.0115376
22.605	0.133158	0.0703715	0.0118877
22.61	0.129656	0.0710285	0.0122412
22.615	0.126101	0.0716679	0.012598
22.62	0.122623	0.0722897	0.0129579
22.625	0.119305	0.0728945	0.0133208
22.63	0.11625	0.0734834	0.0136868
22.635	0.113702	0.0740583	0.0140556
22.64	0.111962	0.0746224	0.0144273
22.645	0.111259	0.0751805	0.0148018
22.65	0.111693	0.0757379	0.0151791
22.655	0.113228	0.0763002	0.0155592
22.66	0.115721	0.0768726	0.0159422
22.665	0.11896	0.0774593	0.016328
22.67	0.122704	0.0780634	0.0167168
22.675	0.12672	0.078687	0.0171087
22.68	0.130754	0.0793307	0.0175037
22.685	0.134349	0.0799934	0.017902
22.69	0.136925	0.0806716	0.0183037
22.695	0.138014	0.081359	0.0187088
22.7	0.137364	0.0820474	0.0191173
22.705	0.134954	0.0827282	0.0195292
22.71	0.13096	0.083393	0.0199445
22.715	0.125694	0.0840346	0.0203631
22.72	0.11953	0.0846477	0.0207848
22.725	0.11285	0.0852286	0.0212095
22.73	0.105983	0.0857757	0.021637
22.735	0.0991581	0.0862886	0.0220672
22.74	0.0924796	0.0867677	0.0224998
22.745	0.0859757	0.0872138	0.0229348
22.75	0.0796082	0.0876277	0.0233719
22.755	0.073314	0.0880101	0.023811
22.76	0.0670083	0.0883609	0.0242519
22.765	0.0606263	0.0886799	0.0246945
22.77	0.0541148	0.0889668	0.0251386
22.775	0.04766	0.0892212	0.0255841
22.78	0.0417293	0.0894447	0.0260307
22.785	0.0368229	0.0896411	0.0264784
22.79	0.0333163	0.0898164	0.0269271
22.795	0.0313896	0.0899782	0.0273766
22.8	0.0310248	0.0901342	0.0278269
22.805	0.0320432	0.0902919	0.0282779
22.81	0.0341558	0.0904574	0.0287298
22.815	0.0370278	0.0906354	0.0291825
22.82	0.0403365	0.0908288	0.0296362
22.825	0.0438187	0.0910392	0.0300909
22.83	0.0472815	0.0912669	0.0305466
22.835	0.0506052	0.0915116	0.0310036
22.84	0.0537368	0.0917725	0.0314618
22.845	0.0566781	0.0920485	0.0319213
22.85	0.0594642	0.0923389	0.0323823
22.855	0.0620969	0.0926428	0.0328448
22.86	0.0642968	0.0929588	0.0333088
22.865	0.0655795	0.0932835	0.0337744
22.87	0.0655141	0.0936112	0.0342416
22.875	0.0638376	0.0939346	0.0347105
22.88	0.060492	0.0942454	0.0351809
22.885	0.055599	0.0945356	0.0356529
22.89	0.0494168	0.0947982	0.0361262
22.895	0.042277	0.0950274	0.0366008
22.9	0.0345259	0.0952194	0.0370764
22.905	0.0264851	0.0953719	0.0375529
22.91	0.0184078	0.0954842	0.03803
22.915	0.0104726	0.0955564	0.0385076
22.92	0.00277471	0.0955895	0.0389855
22.925	-0.0046589	0.0955848	0.0394634
22.93	-0.0118633	0.0955435	0.0399412
22.935	-0.0188991	0.0954666	0.0404188
22.94	-0.0258441	0.0953547	0.0408958
22.945	-0.0324618	0.0952089	0.0413722
22.95	-0.0382104	0.0950323	0.0418478
22.955	-0.0425805	0.0948303	0.0423225
22.96	-0.0452287	0.0946108	0.0427961
22.965	-0.0460384	0.0943826	0.0432686
22.97	-0.0451025	0.0941547	0.0437399
22.975	-0.0426774	0.0939353	0.0442101
22.98	-0.0391157	0.0937308	0.0446793
22.985	-0.0348072	0.093546	0.0451475
22.99	-0.0301104	0.0933837	0.0456148
22.995	-0.0253299	0.0932451	0.0460814
23	-0.0206791	0.0931301	0.0465473
23.005	-0.0162869	0.0930377	0.0470127
23.01	-0.0121924	0.0929665	0.0474777
23.015	-0.008378	0.092915	0.0479425
23.02	-0.00478163	0.0928821	0.0484069
23.025	-0.00170342	0.0928659	0.0488713
23.03	0.000106001	0.0928619	0.0493356
23.035	-0.000135633	0.0928619	0.0497999
23.04	-0.00299583	0.092854	0.0502642
23.045	-0.00869414	0.0928248	0.0507284
23.05	-0.0171255	0.0927603	0.0511924
23.055	-0.0279159	0.0926477	0.0516559
23.06	-0.0404489	0.0924767	0.0521187
23.065	-0.0536279	0.0922416	0.0525805
23.07	-0.0660875	0.0919423	0.053041
23.075	-0.0766589	0.0915854	0.0534998
23.08	-0.0845715	0.0911823	0.0539567
23.085	-0.0895187	0.0907471	0.0544115
23.09	-0.0916153	0.0902943	0.0548641
23.095	-0.0912922	0.089837	0.0553145
23.1	-0.0891703	0.0893858	0.0557625
23.105	-0.0859352	0.0889481	0.0562084
23.11	-0.0823509	0.0885274	0.0566521
23.115	-0.0792479	0.0881234	0.0570937
23.12	-0.0773519	0.0877319	0.0575333
23.125	-0.0771339	0.0873456	0.057971
23.13	-0.0787718	0.0869559	0.0584068
23.135	-0.0821722	0.0865535	0.0588405
23.14	-0.087042	0.0861305	0.0592722
23.145	-0.0929762	0.0856804	0.0597018
23.15	-0.0995271	0.0851992	0.060129
23.155	-0.106273	0.0846847	0.0605537
23.16	-0.112861	0.0841368	0.0609757
23.165	-0.119056	0.0835571	0.061395
23.17	-0.12474	0.0829476	0.0618112
23.175	-0.129904	0.082311	0.0622244
23.18	-0.134616	0.0816497	0.0626343
23.185	-0.138932	0.0809658	0.0630408
23.19	-0.142745	0.0802616	0.0634439
23.195	-0.145858	0.0795401	0.0638434
23.2	-0.148106	0.0788052	0.0642393
23.205	-0.149415	0.0780614	0.0646314
23.21	-0.149806	0.0773133	0.0650199
23.215	-0.14938	0.0765653	0.0654046
23.22	-0.1483	0.0758211	0.0657855
23.225	-0.146745	0.0750835	0.0661628
23.23	-0.144898	0.0743544	0.0665364
23.235	-0.142915	0.0736349	0.0669064
23.24	-0.140918	0.0729253	0.0672728
23.245	-0.138984	0.0722256	0.0676356
23.25	-0.137146	0.0715352	0.067995
23.255	-0.135265	0.0708542	0.068351
23.26	-0.132832	0.070184	0.0687036
23.265	-0.129146	0.069529	0.0690529
23.27	-0.123635	0.0688971	0.0693989
23.275	-0.116045	0.0682979	0.0697419
23.28	-0.106809	0.0677407	0.070082
23.285	-0.0968852	0.0672315	0.0704195
23.29	-0.0873035	0.066771	0.0707545
23.295	-0.0789285	0.0663554	0.0710873
23.3	-0.0723183	0.0659773	0.0714181
23.305	-0.0677128	0.0656272	0.0717471
23.31	-0.0651155	0.0652952	0.0720744
23.315	-0.0645992	0.0649709	0.0724001
23.32	-0.0663188	0.0646436	0.0727241
23.325	-0.070294	0.0643021	0.0730465
23.33	-0.0763849	0.0639354	0.0733671
23.335	-0.0842916	0.0635337	0.0736858
23.34	-0.0936179	0.0630889	0.0740023
23.345	-0.10393	0.062595	0.0743165
23.35	-0.114818	0.0620482	0.0746281
23.355	-0.125935	0.0614463	0.0749369
23.36	-0.137031	0.0607889	0.0752425
23.365	-0.147944	0.0600764	0.0755446
23.37	-0.158603	0.0593101	0.0758431
23.375	-0.16861	0.058492	0.0761376
23.38	-0.177149	0.0576276	0.0764279
23.385	-0.183408	0.0567262	0.0767138
23.39	-0.186833	0.0558006	0.0769951
23.395	-0.187237	0.0548655	0.0772718
23.4	-0.184775	0.0539354	0.0775438
23.405	-0.17987	0.0530238	0.0778112
23.41	-0.173105	0.0521414	0.0780741
23.415	-0.16511	0.0512958	0.0783327
23.42	-0.156483	0.0504919	0.0785871
23.425	-0.147718	0.0497314	0.0788377
23.43	-0.139545	0.0490132	0.0790846
23.435	-0.132897	0.0483321	0.0793279
23.44	-0.128503	0.0476786	0.079568
23.445	-0.126763	0.0470404	0.0798047
23.45	-0.1277	0.0464043	0.0800384
23.455	-0.131038	0.0457574	0.0802688
23.46	-0.136282	0.0450891	0.0804959
23.465	-0.142846	0.0443913	0.0807196
23.47	-0.150137	0.0436588	0.0809397
23.475	-0.157646	0.0428894	0.0811561
23.48	-0.164984	0.0420828	0.0813685
23.485	-0.171913	0.0412406	0.0815768
23.49	-0.178323	0.040365	0.0817808
23.495	-0.184231	0.0394586	0.0819804
23.5	-0.189452	0.0385244	0.0821753
23.505	-0.193592	0.0375668	0.0823656
23.51	-0.196314	0.036592	0.082551
23.515	-0.197434	0.0356076	0.0827315
23.52	-0.196952	0.0346217	0.082907
23.525	-0.195029	0.0336417	0.0830777
23.53	-0.191935	0.0326743	0.0832435
23.535	-0.18799	0.0317245	0.0834045
23.54	-0.183521	0.0307957	0.0835608
23.545	-0.178814	0.0298899	0.0837125
23.55	-0.174116	0.0290076	0.0838597
23.555	-0.16965	0.0281482	0.0840026
23.56	-0.165599	0.02731	0.0841413
23.565	-0.16206	0.0264909	0.0842758
23.57	-0.159047	0.0256881	0.0844062
23.575	-0.156499	0.0248993	0.0845327
23.58	-0.154311	0.0241222	0.0846553
23.585	-0.152354	0.0233556	0.084774
23.59	-0.150502	0.0225984	0.0848888
23.595	-0.148658	0.0218505	0.085
23.6	-0.146784	0.0211119	0.0851074
23.605	-0.144885	0.0203827	0.0852111
23.61	-0.142991	0.0196631	0.0853112
23.615	-0.141135	0.0189527	0.0854078
23.62	-0.139348	0.0182515	0.0855008
23.625	-0.137651	0.017559	0.0855903
23.63	-0.136052	0.0168748	0.0856764
23.635	-0.134547	0.0161983	0.0857591
23.64	-0.133122	0.0155291	0.0858384
23.645	-0.131757	0.0148669	0.0859144
23.65	-0.130431	0.0142114	0.0859871
23.655	-0.129116	0.0135626	0.0860565
23.66	-0.127798	0.0129203	0.0861227
23.665	-0.126545	0.0122844	0.0861857
23.67	-0.125542	0.0116542	0.0862456
23.675	-0.124973	0.0110279	0.0863023
23.68	-0.124981	0.010403	0.0863558
23.685	-0.125624	0.00977651	0.0864063
23.69	-0.126887	0.00914523	0.0864536
23.695	-0.128688	0.0085063	0.0864977
23.7	-0.130907	0.00785731	0.0865386
23.705	-0.133404	0.00719653	0.0865763
23.71	-0.13605	0.0065229	0.0866106
23.715	-0.138728	0.00583595	0.0866415
23.72	-0.141356	0.00513574	0.0866689
23.725	-0.143882	0.00442264	0.0866928
23.73	-0.146283	0.00369723	0.0867131
23.735	-0.148566	0.00296011	0.0867297
23.74	-0.150751	0.00221182	0.0867427
23.745	-0.152869	0.00145277	0.0867518
23.75	-0.154956	0.000683206	0.0867572
23.755	-0.157038	-9.67776e-005	0.0867586
23.76	-0.159135	-0.000887209	0.0867562
23.765	-0.161096	-0.00168779	0.0867497
23.77	-0.16257	-0.00249695	0.0867393
23.775	-0.16319	-0.00331135	0.0867248
23.78	-0.162685	-0.00412604	0.0867062
23.785	-0.160938	-0.0049351	0.0866835
23.79	-0.157976	-0.00573238	0.0866568
23.795	-0.153953	-0.00651221	0.0866262
23.8	-0.149094	-0.00726983	0.0865918
23.805	-0.143661	-0.00800171	0.0865536
23.81	-0.13791	-0.00870564	0.0865118
23.815	-0.132155	-0.00938081	0.0864666
23.82	-0.12677	-0.0100281	0.0864181
23.825	-0.122073	-0.0106502	0.0863664
23.83	-0.118263	-0.0112511	0.0863116
23.835	-0.115395	-0.0118352	0.0862539
23.84	-0.113402	-0.0124072	0.0861933
23.845	-0.112126	-0.012971	0.0861299
23.85	-0.11136	-0.0135297	0.0860636
23.855	-0.110887	-0.0140854	0.0859946
23.86	-0.110513	-0.0146389	0.0859228
23.865	-0.110085	-0.0151904	0.0858482
23.87	-0.109499	-0.0157393	0.0857709
23.875	-0.108708	-0.0162848	0.0856908
23.88	-0.107712	-0.0168259	0.085608
23.885	-0.10657	-0.0173616	0.0855226
23.89	-0.105485	-0.0178917	0.0854344
23.895	-0.104762	-0.0184173	0.0853437
23.9	-0.104663	-0.0189409	0.0852503
23.905	-0.105365	-0.019466	0.0851542
23.91	-0.106919	-0.0199967	0.0850556
23.915	-0.109279	-0.0205372	0.0849543
23.92	-0.112315	-0.0210912	0.0848502
23.925	-0.115854	-0.0216616	0.0847433
23.93	-0.119723	-0.0222505	0.0846335
23.935	-0.123856	-0.0228595	0.0845207
23.94	-0.128283	-0.0234898	0.0844049
23.945	-0.133051	-0.0241432	0.0842858
23.95	-0.138198	-0.0248213	0.0841634
23.955	-0.143731	-0.0255261	0.0840375
23.96	-0.149677	-0.0262596	0.083908
23.965	-0.156089	-0.027024	0.0837748
23.97	-0.162989	-0.0278217	0.0836377
23.975	-0.170276	-0.0286549	0.0834965
23.98	-0.17759	-0.0295246	0.0833511
23.985	-0.184438	-0.0304296	0.0832012
23.99	-0.190254	-0.0313664	0.0830467
23.995	-0.194415	-0.032328	0.0828875
24	-0.196418	-0.0333051	0.0827234
24.005	-0.196016	-0.0342862	0.0825544
24.01	-0.193245	-0.0352594	0.0823805
24.015	-0.188376	-0.0362134	0.0822019
24.02	-0.181877	-0.0371391	0.0820185
24.025	-0.174371	-0.0380297	0.0818306
24.03	-0.166516	-0.0388819	0.0816383
24.035	-0.158872	-0.0396954	0.0814418
24.04	-0.15184	-0.0404721	0.0812414
24.045	-0.145629	-0.0412158	0.0810372
24.05	-0.14028	-0.0419306	0.0808293
24.055	-0.135696	-0.0426205	0.080618
24.06	-0.131692	-0.043289	0.0804032
24.065	-0.128042	-0.0439383	0.0801851
24.07	-0.124524	-0.0445697	0.0799638
24.075	-0.120951	-0.0451834	0.0797395
24.08	-0.117191	-0.0457788	0.0795121
24.085	-0.113362	-0.0463552	0.0792817
24.09	-0.109859	-0.0469132	0.0790486
24.095	-0.107134	-0.0474557	0.0788126
24.1	-0.10555	-0.0479874	0.078574
24.105	-0.105303	-0.0485145	0.0783328
24.11	-0.10642	-0.0490439	0.0780889
24.115	-0.108775	-0.0495818	0.0778423
24.12	-0.112139	-0.0501341	0.077593
24.125	-0.116206	-0.050705	0.0773409
24.13	-0.120614	-0.051297	0.0770859
24.135	-0.125009	-0.0519111	0.0768279
24.14	-0.129107	-0.0525464	0.0765667
24.145	-0.13273	-0.053201	0.0763024
24.15	-0.135802	-0.0538723	0.0760347
24.155	-0.138343	-0.0545577	0.0757636
24.16	-0.140287	-0.0552542	0.0754891
24.165	-0.141469	-0.0559586	0.0752111
24.17	-0.141767	-0.0566667	0.0749295
24.175	-0.141128	-0.057374	0.0746444
24.18	-0.139601	-0.0580758	0.0743558
24.185	-0.137304	-0.0587681	0.0740637
24.19	-0.134405	-0.0594473	0.0737681
24.195	-0.131086	-0.0601111	0.0734692
24.2	-0.127527	-0.0607576	0.0731671
24.205	-0.123871	-0.0613861	0.0728617
24.21	-0.120229	-0.0619963	0.0725532
24.215	-0.116666	-0.0625886	0.0722418
24.22	-0.113206	-0.0631633	0.0719274
24.225	-0.109744	-0.0637206	0.0716102
24.23	-0.105906	-0.0642598	0.0712902
24.235	-0.101183	-0.0647775	0.0709676
24.24	-0.0951534	-0.0652683	0.0706425
24.245	-0.0875699	-0.0657251	0.070315
24.25	-0.0783952	-0.06614	0.0699854
24.255	-0.0678666	-0.0665057	0.0696538
24.26	-0.0565235	-0.0668167	0.0693205
24.265	-0.0450147	-0.0670705	0.0689857
24.27	-0.0339294	-0.0672679	0.0686499
24.275	-0.0236939	-0.0674119	0.0683132
24.28	-0.0145382	-0.0675075	0.0679759
24.285	-0.00650387	-0.0675601	0.0676382
24.29	0.000515373	-0.0675751	0.0673004
24.295	0.0066676	-0.0675571	0.0669626
24.3	0.0120609	-0.0675103	0.0666249
24.305	0.0168083	-0.0674381	0.0662875
24.31	0.0210263	-0.0673435	0.0659506
24.315	0.0248478	-0.0672289	0.0656141
24.32	0.0283893	-0.0670958	0.0652783
24.325	0.0317622	-0.0669454	0.0649432
24.33	0.0348382	-0.0667789	0.0646089
24.335	0.0372759	-0.0665986	0.0642755
24.34	0.0387354	-0.0664086	0.063943
24.345	0.0389903	-0.0662143	0.0636114
24.35	0.0379555	-0.0660219	0.0632808
24.355	0.035699	-0.0658378	0.0629512
24.36	0.0323841	-0.0656676	0.0626224
24.365	0.0282452	-0.065516	0.0622944
24.37	0.0228726	-0.0653882	0.0619672
24.375	0.0152159	-0.065293	0.0616405
24.38	0.00453215	-0.0652436	0.0613141
24.385	-0.00902542	-0.0652548	0.0609879
24.39	-0.0245413	-0.0653387	0.0606614
24.395	-0.0408787	-0.0655023	0.0603343
24.4	-0.0569479	-0.0657469	0.0600062
24.405	-0.0719143	-0.066069	0.0596766
24.41	-0.0850081	-0.0664613	0.0593453
24.415	-0.0953926	-0.0669123	0.0590119
24.42	-0.102386	-0.0674068	0.0586761
24.425	-0.105696	-0.067927	0.0583377
24.43	-0.10544	-0.0684548	0.0579968
24.435	-0.102084	-0.0689736	0.0576532
24.44	-0.0963127	-0.0694696	0.0573071
24.445	-0.0889052	-0.0699327	0.0569586
24.45	-0.0806108	-0.0703565	0.0566079
24.455	-0.0720472	-0.0707381	0.0562551
24.46	-0.0636524	-0.0710773	0.0559006
24.465	-0.0556846	-0.0713757	0.0555445
24.47	-0.0482361	-0.0716355	0.0551869
24.475	-0.0412733	-0.0718593	0.0548282
24.48	-0.0347878	-0.0720494	0.0544684
24.485	-0.028916	-0.0722087	0.0541078
24.49	-0.02384	-0.0723406	0.0537464
24.495	-0.0196873	-0.0724494	0.0533844
24.5	-0.0164887	-0.0725398	0.053022
24.505	-0.0141829	-0.0726165	0.0526591
24.51	-0.0126355	-0.0726835	0.0522958
24.515	-0.0116722	-0.0727443	0.0519323
24.52	-0.0111062	-0.0728013	0.0515684
24.525	-0.0107653	-0.0728559	0.0512043
24.53	-0.0105073	-0.0729091	0.0508398
24.535	-0.0102317	-0.072961	0.0504752
24.54	-0.00987811	-0.0730112	0.0501102
24.545	-0.0094255	-0.0730595	0.0497451
24.55	-0.00891595	-0.0731054	0.0493796
24.555	-0.00844712	-0.0731488	0.049014
24.56	-0.00811686	-0.0731902	0.0486482
24.565	-0.00800368	-0.0732305	0.0482821
24.57	-0.00814954	-0.0732709	0.0479159
24.575	-0.00856237	-0.0733126	0.0475494
24.58	-0.00921718	-0.0733571	0.0471827
24.585	-0.0100692	-0.0734053	0.0468158
24.59	-0.0110601	-0.0734581	0.0464487
24.595	-0.0121318	-0.0735161	0.0460812
24.6	-0.0132313	-0.0735795	0.0457135
24.605	-0.0143182	-0.0736484	0.0453454
24.61	-0.0153653	-0.0737226	0.044977
24.615	-0.0163604	-0.0738019	0.0446082
24.62	-0.0173042	-0.0738861	0.044239
24.625	-0.0182057	-0.0739748	0.0438693
24.63	-0.0190618	-0.074068	0.0434992
24.635	-0.019856	-0.0741653	0.0431286
24.64	-0.0205683	-0.0742664	0.0427575
24.645	-0.0211873	-0.0743708	0.0423859
24.65	-0.0217062	-0.074478	0.0420138
24.655	-0.0221386	-0.0745876	0.0416412
24.66	-0.0224946	-0.0746992	0.0412679
24.665	-0.0227958	-0.0748124	0.0408942
24.67	-0.0230624	-0.0749271	0.0405198
24.675	-0.0233127	-0.075043	0.0401449
24.68	-0.0235635	-0.0751602	0.0397694
24.685	-0.0238198	-0.0752786	0.0393933
24.69	-0.0240336	-0.0753983	0.0390166
24.695	-0.02401	-0.0755184	0.0386393
24.7	-0.0234845	-0.0756371	0.0382614
24.705	-0.0222373	-0.0757514	0.0378829
24.71	-0.0201472	-0.0758574	0.0375039
24.715	-0.017199	-0.0759508	0.0371244
24.72	-0.0134713	-0.0760274	0.0367444
24.725	-0.00910712	-0.0760839	0.0363642
24.73	-0.00428982	-0.0761174	0.0359837
24.735	0.000719186	-0.0761263	0.0356031
24.74	0.00555856	-0.0761106	0.0352225
24.745	0.00986196	-0.0760721	0.034842
24.75	0.0133663	-0.076014	0.0344618
24.755	0.0159409	-0.0759407	0.0340819
24.76	0.0175891	-0.0758569	0.0337024
24.765	0.0184215	-0.0757669	0.0333234
24.77	0.0186177	-0.0756743	0.0329447
24.775	0.0183878	-0.0755818	0.0325666
24.78	0.0179384	-0.0754909	0.0321889
24.785	0.0174453	-0.0754025	0.0318117
24.79	0.0170349	-0.0753163	0.0314349
24.795	0.0167837	-0.0752317	0.0310585
24.8	0.0167199	-0.075148	0.0306826
24.805	0.0168302	-0.0750641	0.030307
24.81	0.0170712	-0.0749793	0.0299319
24.815	0.0173913	-0.0748932	0.0295573
24.82	0.0177304	-0.0748054	0.029183
24.825	0.0180419	-0.074716	0.0288092
24.83	0.0182875	-0.0746251	0.0284359
24.835	0.0184886	-0.0745332	0.028063
24.84	0.0187203	-0.0744402	0.0276905
24.845	0.0190656	-0.0743457	0.0273186
24.85	0.0195877	-0.0742491	0.0269471
24.855	0.020325	-0.0741493	0.0265761
24.86	0.0212824	-0.0740453	0.0262056
24.865	0.0224448	-0.0739359	0.0258356
24.87	0.0237722	-0.0738204	0.0254662
24.875	0.0252179	-0.0736979	0.0250975
24.88	0.0267354	-0.073568	0.0247293
24.885	0.0282795	-0.0734305	0.0243618
24.89	0.0298137	-0.0732853	0.023995
24.895	0.0313129	-0.0731325	0.023629
24.9	0.0327654	-0.0729723	0.0232637
24.905	0.0341695	-0.0728049	0.0228993
24.91	0.0355435	-0.0726306	0.0225357
24.915	0.0369473	-0.0724494	0.022173
24.92	0.0384608	-0.0722609	0.0218112
24.925	0.0401521	-0.0720644	0.0214504
24.93	0.0420579	-0.0718588	0.0210906
24.935	0.0441914	-0.0716432	0.0207318
24.94	0.0465322	-0.0714164	0.0203742
24.945	0.0490444	-0.0711775	0.0200177
24.95	0.0516769	-0.0709257	0.0196624
24.955	0.0543779	-0.0706605	0.0193085
24.96	0.0569435	-0.0703822	0.0189558
24.965	0.0590351	-0.0700923	0.0186047
24.97	0.0603526	-0.0697938	0.0182549
24.975	0.0607019	-0.0694912	0.0179067
24.98	0.0600233	-0.0691894	0.01756
24.985	0.0583793	-0.0688934	0.0172148
24.99	0.0559258	-0.0686076	0.0168711
24.995	0.0530206	-0.0683352	0.0165287
25	0.0502184	-0.0680771	0.0161877
25.005	0.0480659	-0.0678314	0.0158479
25.01	0.0469714	-0.0675938	0.0155094
25.015	0.0471515	-0.0673585	0.015172
25.02	0.0486261	-0.0671191	0.0148358
25.025	0.0512587	-0.0668694	0.0145008
25.03	0.0548062	-0.0666042	0.0141671
25.035	0.0589745	-0.0663197	0.0138348
25.04	0.063467	-0.0660136	0.013504
25.045	0.0679378	-0.0656851	0.0131747
25.05	0.0718961	-0.0653355	0.0128472
25.055	0.0748161	-0.0649688	0.0125214
25.06	0.0763208	-0.0645909	0.0121975
25.065	0.0762368	-0.0642095	0.0118755
25.07	0.0746033	-0.0638324	0.0115554
25.075	0.0716204	-0.0634669	0.0112372
25.08	0.0676004	-0.0631188	0.0109207
25.085	0.0629387	-0.0627925	0.0106059
25.09	0.058235	-0.0624895	0.0102927
25.095	0.0541936	-0.0622085	0.00998097
25.1	0.0513784	-0.0619445	0.00967059
25.105	0.0501307	-0.0616908	0.0093615
25.11	0.0505386	-0.0614391	0.00905368
25.115	0.0524773	-0.0611815	0.00874713
25.12	0.0556622	-0.0609112	0.00844189
25.125	0.059732	-0.0606227	0.00813806
25.13	0.0643037	-0.0603126	0.00783572
25.135	0.0690371	-0.0599793	0.00753499
25.14	0.0736672	-0.0596225	0.00723599
25.145	0.0780206	-0.0592433	0.00693882
25.15	0.0820159	-0.0588432	0.00664361
25.155	0.0856537	-0.058424	0.00635044
25.16	0.0889916	-0.0579874	0.00605941
25.165	0.0921208	-0.0575346	0.0057706
25.17	0.0950195	-0.0570668	0.0054841
25.175	0.0974584	-0.0565856	0.00519997
25.18	0.0991309	-0.0560941	0.00491827
25.185	0.0997921	-0.0555968	0.00463904
25.19	0.0993179	-0.055099	0.0043623
25.195	0.0977158	-0.0546064	0.00408804
25.2	0.0951031	-0.0541244	0.00381621
25.205	0.0916763	-0.0536574	0.00354676
25.21	0.087753	-0.0532089	0.00327959
25.215	0.0838614	-0.0527798	0.00301462
25.22	0.0806072	-0.0523687	0.00275175
25.225	0.0784754	-0.051971	0.0024909
25.23	0.0777514	-0.0515804	0.00223202
25.235	0.0785013	-0.0511898	0.0019751
25.24	0.0806066	-0.050792	0.00172014
25.245	0.0838149	-0.0503809	0.00146721
25.25	0.0878054	-0.0499519	0.00121638
25.255	0.0922453	-0.0495018	0.000967744
25.26	0.0968364	-0.0490291	0.000721417
25.265	0.101347	-0.0485336	0.00047751
25.27	0.105625	-0.0480162	0.000236136
25.275	0.109597	-0.0474781	-2.59981e-006
25.28	0.113195	-0.0469211	-0.000238598
25.285	0.116231	-0.0463476	-0.00047177
25.29	0.118473	-0.0457608	-0.000702041
25.295	0.119754	-0.0451652	-0.000929356
25.3	0.120015	-0.0445658	-0.00115368
25.305	0.119309	-0.0439675	-0.00137502
25.31	0.117772	-0.0433748	-0.00159337
25.315	0.115601	-0.0427914	-0.00180879
25.32	0.112997	-0.0422199	-0.00202132
25.325	0.110163	-0.041662	-0.00223102
25.33	0.107259	-0.0411184	-0.00243797
25.335	0.1044	-0.0405893	-0.00264224
25.34	0.101653	-0.0400742	-0.0028439
25.345	0.0990457	-0.0395724	-0.00304302
25.35	0.0965685	-0.0390834	-0.00323966
25.355	0.0944078	-0.0386059	-0.00343388
25.36	0.0929424	-0.0381376	-0.00362574
